model,fpr,tpr
LR (multivariate),0.011295180722891566,0.055232558139534885
LR (multivariate),0.01148343373493976,0.055232558139534885
LR (multivariate),0.01148343373493976,0.056686046511627904
LR (multivariate),0.012424698795180723,0.056686046511627904
LR (multivariate),0.012424698795180723,0.05813953488372093
LR (multivariate),0.012612951807228916,0.05813953488372093
LR (multivariate),0.012612951807228916,0.059593023255813955
LR (multivariate),0.013177710843373495,0.059593023255813955
LR (multivariate),0.013177710843373495,0.061046511627906974
LR (multivariate),0.014495481927710843,0.061046511627906974
LR (multivariate),0.014495481927710843,0.0625
LR (multivariate),0.014683734939759037,0.0625
LR (multivariate),0.014683734939759037,0.06686046511627906
LR (multivariate),0.015625,0.06686046511627906
LR (multivariate),0.015625,0.06831395348837209
LR (multivariate),0.01637801204819277,0.06831395348837209
LR (multivariate),0.01637801204819277,0.06976744186046512
LR (multivariate),0.016566265060240965,0.06976744186046512
LR (multivariate),0.016566265060240965,0.07122093023255814
LR (multivariate),0.01694277108433735,0.07122093023255814
LR (multivariate),0.01694277108433735,0.07267441860465117
LR (multivariate),0.017695783132530122,0.07267441860465117
LR (multivariate),0.017695783132530122,0.07412790697674419
LR (multivariate),0.0182605421686747,0.07412790697674419
LR (multivariate),0.0182605421686747,0.07703488372093023
LR (multivariate),0.018448795180722892,0.07703488372093023
LR (multivariate),0.018448795180722892,0.07994186046511628
LR (multivariate),0.018637048192771084,0.07994186046511628
LR (multivariate),0.018637048192771084,0.08139534883720931
LR (multivariate),0.020143072289156627,0.08139534883720931
LR (multivariate),0.020143072289156627,0.08284883720930232
LR (multivariate),0.020896084337349397,0.08284883720930232
LR (multivariate),0.020896084337349397,0.08866279069767442
LR (multivariate),0.021272590361445784,0.08866279069767442
LR (multivariate),0.021272590361445784,0.09156976744186046
LR (multivariate),0.022213855421686746,0.09156976744186046
LR (multivariate),0.022213855421686746,0.09302325581395349
LR (multivariate),0.022590361445783132,0.09302325581395349
LR (multivariate),0.022590361445783132,0.09447674418604651
LR (multivariate),0.023531626506024098,0.09447674418604651
LR (multivariate),0.023531626506024098,0.09738372093023256
LR (multivariate),0.024096385542168676,0.09738372093023256
LR (multivariate),0.024096385542168676,0.09883720930232558
LR (multivariate),0.024661144578313254,0.09883720930232558
LR (multivariate),0.024661144578313254,0.1002906976744186
LR (multivariate),0.025037650602409638,0.1002906976744186
LR (multivariate),0.025037650602409638,0.10319767441860465
LR (multivariate),0.026920180722891568,0.10319767441860465
LR (multivariate),0.026920180722891568,0.10465116279069768
LR (multivariate),0.02710843373493976,0.10465116279069768
LR (multivariate),0.02710843373493976,0.10610465116279069
LR (multivariate),0.02729668674698795,0.10610465116279069
LR (multivariate),0.02729668674698795,0.10755813953488372
LR (multivariate),0.027673192771084338,0.10755813953488372
LR (multivariate),0.027673192771084338,0.10901162790697674
LR (multivariate),0.028237951807228916,0.10901162790697674
LR (multivariate),0.028237951807228916,0.11046511627906977
LR (multivariate),0.028426204819277108,0.11046511627906977
LR (multivariate),0.028426204819277108,0.11337209302325581
LR (multivariate),0.028990963855421686,0.11337209302325581
LR (multivariate),0.028990963855421686,0.11482558139534883
LR (multivariate),0.03068524096385542,0.11482558139534883
LR (multivariate),0.03068524096385542,0.11627906976744186
LR (multivariate),0.030873493975903613,0.11627906976744186
LR (multivariate),0.030873493975903613,0.11773255813953488
LR (multivariate),0.03162650602409638,0.11773255813953488
LR (multivariate),0.03162650602409638,0.12209302325581395
LR (multivariate),0.03256777108433735,0.12209302325581395
LR (multivariate),0.03256777108433735,0.12354651162790697
LR (multivariate),0.03369728915662651,0.12354651162790697
LR (multivariate),0.03369728915662651,0.125
LR (multivariate),0.035015060240963854,0.125
LR (multivariate),0.035015060240963854,0.12645348837209303
LR (multivariate),0.03727409638554217,0.12645348837209303
LR (multivariate),0.03727409638554217,0.1308139534883721
LR (multivariate),0.038215361445783136,0.1308139534883721
LR (multivariate),0.038215361445783136,0.13517441860465115
LR (multivariate),0.039909638554216864,0.13517441860465115
LR (multivariate),0.039909638554216864,0.13662790697674418
LR (multivariate),0.04009789156626506,0.13662790697674418
LR (multivariate),0.04009789156626506,0.1380813953488372
LR (multivariate),0.04103915662650602,0.1380813953488372
LR (multivariate),0.04103915662650602,0.13953488372093023
LR (multivariate),0.04254518072289157,0.13953488372093023
LR (multivariate),0.04254518072289157,0.14098837209302326
LR (multivariate),0.042733433734939756,0.14098837209302326
LR (multivariate),0.042733433734939756,0.14244186046511628
LR (multivariate),0.043298192771084335,0.14244186046511628
LR (multivariate),0.043298192771084335,0.1438953488372093
LR (multivariate),0.04442771084337349,0.1438953488372093
LR (multivariate),0.04442771084337349,0.14534883720930233
LR (multivariate),0.04480421686746988,0.14534883720930233
LR (multivariate),0.04480421686746988,0.14680232558139536
LR (multivariate),0.04631024096385542,0.14680232558139536
LR (multivariate),0.04631024096385542,0.14970930232558138
LR (multivariate),0.047063253012048195,0.14970930232558138
LR (multivariate),0.047063253012048195,0.1511627906976744
LR (multivariate),0.04781626506024096,0.1511627906976744
LR (multivariate),0.04781626506024096,0.15261627906976744
LR (multivariate),0.04819277108433735,0.15261627906976744
LR (multivariate),0.04819277108433735,0.15406976744186046
LR (multivariate),0.04875753012048193,0.15406976744186046
LR (multivariate),0.04875753012048193,0.1569767441860465
LR (multivariate),0.050075301204819275,0.1569767441860465
LR (multivariate),0.050075301204819275,0.15843023255813954
LR (multivariate),0.051016566265060244,0.15843023255813954
LR (multivariate),0.051016566265060244,0.15988372093023256
LR (multivariate),0.05120481927710843,0.15988372093023256
LR (multivariate),0.05120481927710843,0.1613372093023256
LR (multivariate),0.05139307228915663,0.1613372093023256
LR (multivariate),0.05139307228915663,0.16279069767441862
LR (multivariate),0.05271084337349398,0.16279069767441862
LR (multivariate),0.05271084337349398,0.16424418604651161
LR (multivariate),0.05308734939759036,0.16424418604651161
LR (multivariate),0.05308734939759036,0.16569767441860464
LR (multivariate),0.05365210843373494,0.16569767441860464
LR (multivariate),0.05365210843373494,0.16715116279069767
LR (multivariate),0.05421686746987952,0.16715116279069767
LR (multivariate),0.05421686746987952,0.1686046511627907
LR (multivariate),0.054405120481927714,0.1686046511627907
LR (multivariate),0.054405120481927714,0.17005813953488372
LR (multivariate),0.05572289156626506,0.17005813953488372
LR (multivariate),0.05572289156626506,0.17151162790697674
LR (multivariate),0.055911144578313254,0.17151162790697674
LR (multivariate),0.055911144578313254,0.1744186046511628
LR (multivariate),0.05628765060240964,0.1744186046511628
LR (multivariate),0.05628765060240964,0.17587209302325582
LR (multivariate),0.057417168674698794,0.17587209302325582
LR (multivariate),0.057417168674698794,0.17732558139534885
LR (multivariate),0.058734939759036146,0.17732558139534885
LR (multivariate),0.058734939759036146,0.17877906976744187
LR (multivariate),0.0598644578313253,0.17877906976744187
LR (multivariate),0.0598644578313253,0.18023255813953487
LR (multivariate),0.06118222891566265,0.18023255813953487
LR (multivariate),0.06118222891566265,0.18459302325581395
LR (multivariate),0.0625,0.18459302325581395
LR (multivariate),0.0625,0.1875
LR (multivariate),0.06325301204819277,0.1875
LR (multivariate),0.06325301204819277,0.18895348837209303
LR (multivariate),0.06381777108433735,0.18895348837209303
LR (multivariate),0.06381777108433735,0.19040697674418605
LR (multivariate),0.06457078313253012,0.19040697674418605
LR (multivariate),0.06457078313253012,0.19186046511627908
LR (multivariate),0.06607680722891567,0.19186046511627908
LR (multivariate),0.06607680722891567,0.1933139534883721
LR (multivariate),0.06871234939759036,0.1933139534883721
LR (multivariate),0.06871234939759036,0.19476744186046513
LR (multivariate),0.06908885542168675,0.19476744186046513
LR (multivariate),0.06908885542168675,0.19622093023255813
LR (multivariate),0.06965361445783133,0.19622093023255813
LR (multivariate),0.06965361445783133,0.19767441860465115
LR (multivariate),0.06984186746987951,0.19767441860465115
LR (multivariate),0.06984186746987951,0.19912790697674418
LR (multivariate),0.07172439759036145,0.19912790697674418
LR (multivariate),0.07172439759036145,0.2005813953488372
LR (multivariate),0.0728539156626506,0.2005813953488372
LR (multivariate),0.0728539156626506,0.20348837209302326
LR (multivariate),0.07398343373493976,0.20348837209302326
LR (multivariate),0.07398343373493976,0.20494186046511628
LR (multivariate),0.07454819277108433,0.20494186046511628
LR (multivariate),0.07454819277108433,0.2063953488372093
LR (multivariate),0.07530120481927711,0.2063953488372093
LR (multivariate),0.07530120481927711,0.20784883720930233
LR (multivariate),0.0754894578313253,0.20784883720930233
LR (multivariate),0.0754894578313253,0.20930232558139536
LR (multivariate),0.0783132530120482,0.20930232558139536
LR (multivariate),0.0783132530120482,0.21075581395348839
LR (multivariate),0.07906626506024096,0.21075581395348839
LR (multivariate),0.07906626506024096,0.21220930232558138
LR (multivariate),0.07925451807228916,0.21220930232558138
LR (multivariate),0.07925451807228916,0.2136627906976744
LR (multivariate),0.08038403614457831,0.2136627906976744
LR (multivariate),0.08038403614457831,0.21511627906976744
LR (multivariate),0.08057228915662651,0.21511627906976744
LR (multivariate),0.08057228915662651,0.21656976744186046
LR (multivariate),0.08132530120481928,0.21656976744186046
LR (multivariate),0.08132530120481928,0.2194767441860465
LR (multivariate),0.08264307228915663,0.2194767441860465
LR (multivariate),0.08264307228915663,0.22093023255813954
LR (multivariate),0.08283132530120482,0.22093023255813954
LR (multivariate),0.08283132530120482,0.2238372093023256
LR (multivariate),0.08358433734939759,0.2238372093023256
LR (multivariate),0.08358433734939759,0.22529069767441862
LR (multivariate),0.08471385542168675,0.22529069767441862
LR (multivariate),0.08471385542168675,0.22674418604651161
LR (multivariate),0.08490210843373494,0.22674418604651161
LR (multivariate),0.08490210843373494,0.22965116279069767
LR (multivariate),0.08621987951807229,0.22965116279069767
LR (multivariate),0.08621987951807229,0.2311046511627907
LR (multivariate),0.08659638554216867,0.2311046511627907
LR (multivariate),0.08659638554216867,0.23255813953488372
LR (multivariate),0.08716114457831325,0.23255813953488372
LR (multivariate),0.08716114457831325,0.23401162790697674
LR (multivariate),0.08885542168674698,0.23401162790697674
LR (multivariate),0.08885542168674698,0.23837209302325582
LR (multivariate),0.08904367469879518,0.23837209302325582
LR (multivariate),0.08904367469879518,0.23982558139534885
LR (multivariate),0.08998493975903614,0.23982558139534885
LR (multivariate),0.08998493975903614,0.24273255813953487
LR (multivariate),0.09073795180722892,0.24273255813953487
LR (multivariate),0.09073795180722892,0.2441860465116279
LR (multivariate),0.09262048192771084,0.2441860465116279
LR (multivariate),0.09262048192771084,0.24854651162790697
LR (multivariate),0.09375,0.24854651162790697
LR (multivariate),0.09375,0.251453488372093
LR (multivariate),0.09487951807228916,0.251453488372093
LR (multivariate),0.09487951807228916,0.25290697674418605
LR (multivariate),0.09544427710843373,0.25290697674418605
LR (multivariate),0.09544427710843373,0.2543604651162791
LR (multivariate),0.09600903614457831,0.2543604651162791
LR (multivariate),0.09600903614457831,0.2558139534883721
LR (multivariate),0.09619728915662651,0.2558139534883721
LR (multivariate),0.09619728915662651,0.25726744186046513
LR (multivariate),0.0963855421686747,0.25726744186046513
LR (multivariate),0.0963855421686747,0.25872093023255816
LR (multivariate),0.09695030120481928,0.25872093023255816
LR (multivariate),0.09695030120481928,0.2601744186046512
LR (multivariate),0.09770331325301204,0.2601744186046512
LR (multivariate),0.09770331325301204,0.2616279069767442
LR (multivariate),0.09789156626506024,0.2616279069767442
LR (multivariate),0.09789156626506024,0.26308139534883723
LR (multivariate),0.0988328313253012,0.26308139534883723
LR (multivariate),0.0988328313253012,0.26453488372093026
LR (multivariate),0.10015060240963855,0.26453488372093026
LR (multivariate),0.10015060240963855,0.26744186046511625
LR (multivariate),0.10033885542168675,0.26744186046511625
LR (multivariate),0.10033885542168675,0.2688953488372093
LR (multivariate),0.10052710843373494,0.2688953488372093
LR (multivariate),0.10052710843373494,0.2703488372093023
LR (multivariate),0.10071536144578314,0.2703488372093023
LR (multivariate),0.10071536144578314,0.27180232558139533
LR (multivariate),0.10090361445783133,0.27180232558139533
LR (multivariate),0.10090361445783133,0.2747093023255814
LR (multivariate),0.10109186746987951,0.2747093023255814
